city,name,business_id,longitude,is_open,stars,latitude,categories,UmbrellaTermCategory
las vegas,Vegan Meals by Mindy,lswrEHkfLHoChmSsGFAAwA,-115.32647047100001,1,5.0,36.1444081139,"Food, Food Delivery Services, Fruits & Veggies, Vegan, Specialty Food, Restaurants","Grocery,Restaurants-Hotels,Restaurant"
las vegas,Sugar Factory,4JHGVuanHAu5n8DxvVcuVw,-115.17195191200001,1,3.0,36.1092976932,"Gift Shops, Chocolatiers & Shops, Desserts, Ice Cream & Frozen Yogurt, Specialty Food, Food, Shopping, Candy Stores, Flowers & Gifts","Restaurant-Dessert,Shopping,Restaurant,Restaurant Desserts,Grocery,Gifts"
las vegas,Elie Tahari,PCKc0AMawoAfeplebdDRFg,-115.1766881,1,4.5,36.1174528,"Shopping, Women's Clothing, Fashion","Shopping-Women's,Shopping"
las vegas,Las Vegas Strip Urgent Care,cP51YVyFt31bt8A9OiPung,-115.17112979999999,1,4.0,36.128561,"Urgent Care, Health & Medical","Hospital,Health & Wellness"
las vegas,"Hyson Morton I, MD PC",oG7npPXEuz2T8WklmcCGBA,-115.1647376,1,2.5,36.1623607,"Health & Medical, Neurologist, Doctors","Hospital,Health & Wellness,Hospital-Neurologist"
las vegas,Big Daddy's Pizzeria,Ch4mZlK2e5Ex1jbWPmr9Qw,-115.16457209999999,0,2.0,36.14795529999999,"Pizza, Restaurants",Restaurant
las vegas,Adrenaline Sports Bar and Grill,6BuoX_cbWwu-0Vn9-n-k2w,-115.21228831299999,0,3.5,36.2151617552,"Bars, Arts & Entertainment, Music Venues, Pubs, Nightlife","Restaurant-Pub,Restaurant,Art,Entertainment"
las vegas,Lucky Star Chinese & Japanese Buffet,T66oqkB_Bllsl0bz9Objdg,-115.136389,0,2.0,36.175,"Buffets, Restaurants, Japanese, Chinese",Restaurant
las vegas,Oasis Ridge,mlSfYxQ3Rmq939aCGrtrRg,-115.1067183,0,1.0,36.1584026,"Apartments, Home Services, Real Estate","Home Finishings,Real Estate"
las vegas,Hustler Hollywood,mlaKlA800hs1TkkYgsKnzQ,-115.14585259999998,1,4.5,36.144020399999995,"Shopping, Adult Entertainment, Women's Clothing, Lingerie, Fashion, Nightlife","Adult Entertainment,Shopping-Women's,Shopping,Entertainment"
las vegas,Toros Cantina & Gaming,WlBvw6R1Qe2yIaZp-2ilZA,-115.351678374,1,3.5,36.1594832749,"Tapas Bars, Videos & Video Game Rental, Shopping, Arcades, Restaurants, Nightlife, Books, Mags, Music & Video, Arts & Entertainment, Mexican, Bars, American (New)","Restaurant Pub,Shopping,Outdoor Activities,Entertainment,Restaurant,Restaurant-Pub,Books,Art,Rental"
las vegas,Cabo Mexican Restaurant,5JxlZaqCnk1MnbgRirs40Q,-115.338821411,0,3.5,36.1183433533,"Mexican, Restaurants",Restaurant
las vegas,Build-a-Bear Workshop,8IWX383klomCrGx6kzRjsA,-115.33336318,1,3.5,36.1504312196,"Toy Stores, Shopping",Shopping
las vegas,"Steven C Garhardt, DDS",g6aN7yr10HuVRom2BAkckw,-115.09542979999999,1,4.0,36.071108,"Periodontists, Health & Medical, Dentists, General Dentistry, Cosmetic Dentists","Hospital-Dentist,Hospital-Periodontist,Health & Wellness,Medical"
las vegas,Metro Pizza,Gen0ei06dGq13OJ8DRXUjg,-115.1342997,1,4.0,36.1003125,"Italian, Pizza, Restaurants",Restaurant
las vegas,Dollar Tree,IZVcJtndSg0BMCdmXECpCg,-115.123673,1,2.0,36.157545,"Shopping, Discount Store",Shopping
las vegas,24 Hour Smoke Shop & Gold Rush,l55sT0e07pWqZDxgTShJ9g,-115.14672409999999,1,3.5,36.1590392,"Vape Shops, Shopping, Tobacco Shops, Gold Buyers, Head Shops","Shopping,Leisure-Vape,Leisure-Head shop"
las vegas,Rainbow's End Natural Foods,WtsxMPURczWQY7y6cNUy8Q,-115.139501,1,4.0,36.144583000000004,"Health Markets, Health & Medical, Grocery, Weight Loss Centers, Specialty Food, Shopping, Nutritionists, Vegan, Vitamins & Supplements, Food, Restaurants","Grocery,Shopping,Health and Wellness,Restaurant,Health & Wellness,Restaurants-Hotels,Pharmacy"
las vegas,Ed Hardy by Christian Audigier,GFORJltTmCXGz0-UgYh9Zw,-115.1715003,1,2.0,36.1275236,"Men's Clothing, Women's Clothing, Fashion, Shopping","Shopping-Women's,Shopping"
las vegas,Jardin,XTtNTWH_Nqv27RC7OtS7dQ,-115.164241525,1,3.5,36.1287446859,"American (Traditional), Restaurants",Restaurant
las vegas,Renaissance Villas,qunyMU6fuXH3u8owkKh09A,-115.2145281,1,2.0,36.0977991,"Home Services, Apartments, Real Estate","Home Finishings,Real Estate"
las vegas,Vons,WFV1PlbIZpua2xZIPJfmVA,-115.137820811,1,2.5,36.1001030582,"Grocery, Shopping, Beer, Wine & Spirits, Drugstores, Food","Restaurants-Pubs,Grocery,Shopping,Restaurant,Pharmacy,Restaurant-Pub"
las vegas,Saleyla,OkVmIzpY-TuMkRm6BsKCTg,-115.23698999999999,1,4.5,36.060722999999996,"Shoe Stores, Accessories, Fashion, Shopping, Swimwear",Shopping
las vegas,TruFusion Blue Diamond,Wone4SY2BQ6di_XnW7KW6w,-115.20636999999999,1,4.5,36.034667999999996,"Pilates, Yoga, Active Life, Cycling Classes, Fitness & Instruction","Health & Wellness,Outdoor Activities"
las vegas,HNS Garage Doors,tSf-o4rtIZqb7S3jytzm5A,-115.22448529999998,1,5.0,36.0402159,"Home Services, Professional Services, Handyman, Garage Door Services","Home Finishings,Service"
north las vegas,Subway,3hfGNd17f1wpcWdZbsRFUg,-115.11895377799999,1,2.0,36.217370396599996,"Restaurants, Sandwiches, Fast Food",Restaurant
las vegas,Dignity Health - St. Rose Dominican - Blue Diamond Campus,bdVPJHOyiYM2aUfjamF9Ew,-115.207118956,1,1.5,36.0319711248,"Health & Medical, Hospitals","Hospital,Health & Wellness"
las vegas,America Donuts,V0I5cgAkuAiVy1P_vtgz0w,-115.17351609999999,1,3.5,36.1030009,"Food, Donuts, Bakeries, Desserts","Restaurant-Dessert,Restaurant-Bakery,Restaurant"
las vegas,Stack Restaurant & Bar,3Gt3xskppi9jZuTrwrhLNg,-115.174189072,1,4.0,36.1217103886,"American (New), Restaurants, Steakhouses, Seafood","Grocery,Restaurant"
las vegas,TAO Nightclub,ECOkEVUodMLUxvI0PMI4gQ,-115.17035600000001,1,3.0,36.122643,"Bars, Arts & Entertainment, Asian Fusion, Lounges, Restaurants, Dance Clubs, Nightlife, Music Venues","Art,Outdoor Activities,Entertainment,Restaurant,Restaurant-Pub,Airport"
las vegas,Las Vegas Lock and Key,1V9fjwVlibz2GWd_MlID5A,-115.20285700000001,1,3.0,36.1437892511,"Auto Repair, Home Services, Keys & Locksmiths, Automotive, Local Services","Repair,Home Finishings,Service,Automobile"
las vegas,Cobra Kai Jiu-Jitsu,jm943jvMzR4DKIy2t1IUgA,-115.16171440000001,1,5.0,36.1517161,"Trainers, Fitness & Instruction, Martial Arts, Boxing, Brazilian Jiu-jitsu, Gyms, Active Life","Outdoor Actvities,Health & Wellness,Outdoor Activities,Fitness"
las vegas,USA Hockey Store,pmFqQQDUngZV_sB9zBWxXQ,-115.17367674399999,1,3.0,36.1271403612,"Shopping, Sports Wear, Hockey Equipment, Sporting Goods, Arts & Entertainment, Professional Sports Teams, Fashion","Art,Shopping,Outdoor Activities,Shopping-Sports"
las vegas,Rolex Wynn & Co,WSoQHh4Dc4y8jaufPl3ZQw,-115.1651078,0,4.0,36.1267672,"Shopping, Jewelry","Repairs,Shopping"
north las vegas,Ariat Roofing,V5Y3dkfq7MT2-HdZ38vwfw,-115.12601599999999,1,4.0,36.223835,"Waterproofing, Home Services, Roofing, Tiling","Service-Water,Home finishings,Home Finishings"
las vegas,Cravin' Cake Bakery,H0NlyrD3d-2h9CVLBMZciA,-115.11009299999999,1,3.5,36.073884,"Bakeries, Food","Restaurant-Bakery,Restaurant"
las vegas,Sparrow + Wolf,wkKlpSx3OcoGJiv7p8VZzw,-115.20130060000001,1,4.5,36.126695500000004,"Restaurants, Cocktail Bars, Bars, American (New), Nightlife","Restaurant-Pub,Entertainment,Restaurant"
las vegas,Walgreens,aSGCy2a57p-vdY8pHVu5Kg,-115.170364082,1,4.0,36.1231395999,"Convenience Stores, Photography Stores & Services, Cosmetics & Beauty Supply, Shopping, Food, Beauty & Spas, Drugstores","Salon,Service-Photographer,Shopping,Pharmacy,Restaurant"
las vegas,Mansion Dining Room,v0fAQRGaDUls8pOh5i6M4A,-115.1699679,1,4.5,36.102250700000006,"Diners, Restaurants",Restaurant
las vegas,Original Chicken Tender,U-Uj13i0RkwgZ8e7I4Lf8w,-115.175297911,0,3.5,36.105006156500004,"American (New), Cheesesteaks, Restaurants, Fast Food, Chicken Wings, Hot Dogs","Restaurants,Restaurant"
las vegas,Black Tap,TmIucPRTngutrjDpC0nXgQ,-115.1701939,1,4.0,36.1226902,"Nightlife, Restaurants, Chicken Wings, Burgers, Bars, Beer Bar","Restaurant-Pub,Restaurant-Burgers,Restaurant,Entertainment"
las vegas,Arepa Xpress,J0PP9Yfzzw4-WyiZQ0JTwA,-115.2344,0,5.0,36.143203,"Food, Colombian, Food Stands, Street Vendors, Restaurants, Latin American",Restaurant
las vegas,"Tikva Butler, APRN",jR3VINpCUILf_N_MGAsPUg,-115.11130619999999,1,3.5,36.1305848,"Health & Medical, Naturopathic/Holistic, Nurse Practitioner, Obstetricians & Gynecologists, Doctors","Hospital-Gynaecology,Hospital,Health & Wellness,Health and Wellness"
las vegas,Thrifty Ice Cream,Euz2AtmK34obms6t6vHMOA,-115.27913229999999,0,4.0,36.1223442,"Ice Cream & Frozen Yogurt, Food","Restaurant Desserts,Restaurant"
las vegas,Berkshire Hathaway Home Services,RL3AcVFvzD3IGXvJCqSZJQ,-115.32633899999999,1,4.0,36.124038,"Real Estate Agents, Real Estate, Commercial Real Estate, Home Services","Home Finishings,Real Estate"
las vegas,MVR Auto Services,1-Jdq5Up9SgKoqptGvkXHA,-115.22424390100001,1,4.5,36.0424465491,"Auto Glass Services, Body Shops, Transmission Repair, Insurance, Oil Change Stations, Pizza, Windshield Installation & Repair, Auto Repair, Auto Parts & Supplies, Restaurants, Towing, Auto Insurance, Financial Services, Automotive","Repair,Shopping,Service,Restaurant,Automobile,Service-Car Services,Insurance"
north las vegas,SuperPawn,JrR7Kz0LehXoIiA73PbG4g,-115.134527,1,3.0,36.188907,"Pawn Shops, Shopping, Electronics, Jewelry","Repair,Shopping,Repairs"
north las vegas,The Wrangler,2Rq6agfgE5Y5OQMH3-scDQ,-115.1237903,1,4.0,36.198608,"Soul Food, Restaurants, Cajun/Creole, Steakhouses, Breakfast & Brunch, Sandwiches",Restaurant
las vegas,Steak 'n Shake,riFzCvp77DMKDX-5GoTpqA,-115.1757787,1,3.5,36.0114062572,"Fast Food, Burgers, Food, American (Traditional), Restaurants, Diners","Restaurant-Burgers,Restaurant"
las vegas,Travelers Bed & Breakfast,5scCzRKFuWIpdUT9FOfzsQ,-115.1516094,1,3.0,36.153186,"Hotels, Bed & Breakfast, Hotels & Travel, Event Planning & Services","Travel,Service,Restaurant"
las vegas,A Wedding Chapel,xv-A7RZuC5Qlxu9CEzuyig,-115.1505291,1,2.0,36.153625299999995,"Event Planning & Services, Restaurants, Wedding Chapels, Pizza","Service-Wedding,Service,Restaurant"
las vegas,Brasado Chocolates & Specialties,cHuA0Yb5oYwx1lrNVABqdQ,-115.3125,0,4.0,36.1885982679,"Chocolatiers & Shops, Food, Specialty Food","Shopping,Restaurant"
las vegas,Banana Republic,QKJp_XsoOpUaaRUG930KNQ,-115.333607837,1,4.0,36.1487095471,"Fashion, Shopping, Accessories, Men's Clothing, Women's Clothing","Shopping-Women's,Shopping"
las vegas,Kunchorn Thai Restaurant,3GFwQiMc4UB5rMSi4HPy-A,-115.10079579999999,0,4.5,36.101045,"Restaurants, Thai","Restaurants,Restaurant"
las vegas,Paradise Community Center,zi-IueJMvR5D6EtZcvRr3w,-115.11011059999998,1,3.5,36.1023414,"Local Services, Fitness & Instruction, Active Life, Community Service/Non-Profit","Service-Community,Health & Wellness,Outdoor Activities,Service"
las vegas,"Stephen Clark, DDS",GOP8wO8EME_IsHHryQqDnA,-115.11298799999999,1,3.5,36.1150286,"Dentists, Health & Medical, General Dentistry","Hospital-Dentist,Medical,Health & Wellness"
las vegas,Sun Chase Apartments,gupr717tDzfE72GJSpw4aw,-115.10802520000001,1,1.5,36.1312759,"Real Estate, Apartments, Home Services","Home Finishings,Real Estate"
las vegas,Bottoms Up Sports Bar & Grill,RSiKSGe9HZq4cOiUpTWmKg,-115.102635,0,3.0,36.129968,"Sports Bars, Nightlife, Bars","Restaurant-Pub,Outdoor Activities,Entertainment"
las vegas,Meridian Landscape,K0dppgirMvdy6tP51ErJdw,-115.2028327,1,3.5,36.0331276,"Contractors, Specialty Schools, Landscape Architects, Home Services, Education, Landscaping","Academic,Home Finishings,Service"
las vegas,Capriotti's Sandwich Shop,TnaNION9PogHP1kfsMghDQ,-115.177861245,1,3.5,36.068175959,"Sandwiches, Restaurants",Restaurant
las vegas,Sonic Drive-In,oIcGZlqwrKkyw_L6YAVYfw,-115.116870403,1,2.5,36.1448764943,"Food, Burgers, Fast Food, Ice Cream & Frozen Yogurt, Restaurants","Restaurant Desserts,Restaurant-Burgers,Restaurant"
las vegas,McDonald's,qi-zm_G6qyxOybAx1VQ30A,-115.171589814,1,2.5,36.0125454866,"Burgers, Coffee & Tea, Food, Restaurants, Fast Food","Restaurant-Burgers,Restaurant,Restaurant-Coffee"
north las vegas,Pink Gorilla Air Conditioning Heating & Appliances,bB8mFGNgyGKdE-u4KbmM3w,-115.146171,1,2.5,36.2058283,"Heating & Air Conditioning/HVAC, Appliances, Local Services, Home & Garden, Shopping, Appliances & Repair, Home Services","Repair,Home Finishings,Shopping,Service"
las vegas,Seafood Shack,gf68voXoY4LqSC_7Qq5t9A,-115.170782803,1,3.5,36.1247347387,"Seafood, Fish & Chips, Restaurants","Grocery,Restaurant"
las vegas,Corner Cakes,O1nxp1sVeB_uc7Ml8n9D-Q,-115.169400126,1,3.0,36.1025983086,"Bakeries, Specialty Food, Candy Stores, Food, Coffee & Tea, Desserts","Grocery,Restaurant-Bakery,Restaurant-Dessert,Restaurant-Coffee,Restaurant"
las vegas,Dirt Dog - Las Vegas Strip,AaLvYFsLuyO1uGk0QLxN5A,-115.17163300000001,1,4.5,36.113791,"Food, Restaurants, Hot Dogs, Street Vendors, Desserts","Restaurant-Dessert,Restaurants,Restaurant"
las vegas,Sloan's Ice Cream,0FPiudg5-syHhU0t88rgSA,-115.169416,1,4.0,36.124370500000005,"Juice Bars & Smoothies, Specialty Food, Ice Cream & Frozen Yogurt, Food, Candy Stores, Desserts","Restaurant Desserts,Grocery,Restaurant Beverages-Beverages,Restaurant-Dessert,Restaurant"
las vegas,Tory Burch,JY0MUVkrGZ8JQYQSLqWnpQ,-115.17541100000001,1,4.0,36.119454,"Women's Clothing, Fashion, Shopping","Shopping-Women's,Shopping"
las vegas,Bubba Gump Shrimp,tWasMHaS6ZD-xRhevpoqkw,-115.17219319,1,3.5,36.108868803200004,"Seafood, Comfort Food, Restaurants, Southern, Cajun/Creole, American (Traditional)","Grocery,Restaurant"
las vegas,DB Brasserie,d482l58ho0_IMdFkXX1F5Q,-115.168527,0,3.5,36.122917,"Brasseries, Nightlife, Restaurants, Bars, French","Restaurant-Pub,Entertainment,Restaurant"
las vegas,Rolex Boutique Hyde Park,PqtbUqR2idQXUJoQxv8e2g,-115.1766881,1,4.0,36.1174528,"Jewelry, Shopping, Watches","Repairs,Shopping,Service-Watch"
las vegas,Carnaval Court Bar & Grill,Cu5icjH_psCatgvN4fU1-A,-115.17177020000001,1,4.0,36.119309799999996,"Arts & Entertainment, Music Venues, Bars, Nightlife","Restaurant-Pub,Art,Entertainment"
north las vegas,Chipotle Mexican Grill,-YBC5pR2eW0C2sPygH25MA,-115.116185266,1,3.0,36.2402631028,"Mexican, Fast Food, Restaurants",Restaurant
las vegas,Shang Artisan Noodle,JPfi__QJAaRzmfh5aOyFEw,-115.2097436,1,4.5,36.1149052,"Asian Fusion, Restaurants, Chinese, Soup, Noodles",Restaurant
las vegas,J Sake Bar,dNqGe41LcgctWZbV5uerog,-115.20145008,0,5.0,36.114876405,"Japanese, Restaurants, Nightlife, Bars","Restaurant-Pub,Entertainment,Restaurant"
las vegas,Hermès,iR4KqOeDX2ZFZo6IcNJqqQ,-115.175949,1,4.0,36.112528000000005,"Shopping, Accessories, Fashion, Men's Clothing, Leather Goods, Women's Clothing","Shopping-Women's,Shopping"
las vegas,Wasabi Jane's Rice & Noodle Works,XUY2ZBiVPrJHyYisPL9EyA,-115.1696529,1,2.5,36.1220145,"Chinese, Noodles, Restaurants",Restaurant
las vegas,The Armory,mhCYXYm0tHVYjEvNf7Jm2w,-115.174608,1,3.5,36.10352,"Sporting Goods, Fashion, Shopping, Sports Wear","Shopping,Outdoor Activities,Shopping-Sports"
las vegas,Vista Cocktail Lounge,Rky0LFjOHUrzypZuOkEhBg,-115.175220506,1,3.0,36.1175675925,"Bars, Cocktail Bars, Nightlife","Restaurant-Pub,Entertainment"
las vegas,Oakville Steakhouse,ftgmU5MuiXK4yP1CU3vqaw,-115.1704519,1,3.5,36.099044799999994,"Steakhouses, Restaurants, American (New)",Restaurant
las vegas,Manolo Blahnik,uZuh51lXu7tsrC8RAwkg1A,-115.16760841,0,4.5,36.1257322229,"Shopping, Fashion, Shoe Stores",Shopping
las vegas,Ringer,FbpAg7_qZ6gUpcPLvFyZRw,-115.172501,1,2.5,36.11006679999999,"Burgers, Restaurants, Pizza, Chicken Wings","Restaurant-Burgers,Restaurant"
las vegas,Lids,NBB6fJUDNpa6hsbmiFByfg,-115.1715003,1,3.0,36.1275236,"Hats, Shopping, Fashion",Shopping
las vegas,Dairy Queen,mxuUDbstSrPf2OVfjXKpBA,-115.175777,1,2.5,36.098730700000004,"Restaurants, Fast Food, Food, Ice Cream & Frozen Yogurt","Restaurant Desserts,Restaurant"
las vegas,Starbucks Atrium,9p2phMmjGq2QJ6PNO9LZxA,-115.175091492,1,2.5,36.0958161252,"Nightlife, Coffee & Tea, Desserts, Coffeeshops, Food","Restaurant-Dessert,Restaurant-Coffee,Restaurant,Entertainment"
las vegas,ABC Store,A37JfEzlKQygyzA-5p2dWw,-115.16968899999999,1,4.0,36.110603999999995,"Jewelry, Convenience Stores, Souvenir Shops, Food, Shopping, Beauty & Spas, Cosmetics & Beauty Supply, Beer, Wine & Spirits","Repairs,Salon,Shopping,Restaurants-Pubs,Restaurant,Restaurant-Pub"
las vegas,Bacchanal Buffet,RESDUcs7fIiihp38-d6_6g,-115.176222,1,4.0,36.116113,"Sandwiches, Buffets, Breakfast & Brunch, Food, Restaurants",Restaurant
las vegas,Asia Buffet,OmmYZ3jd3x4AUE26OG91Xw,-115.16425990000002,1,3.5,36.131672200000004,"Buffets, Restaurants",Restaurant
las vegas,China Star,Hg3pn4JwDD0Mm_Hxr-at2w,-115.17200000000001,0,2.5,36.1062,"Chinese, Restaurants",Restaurant
las vegas,Whiskey Down,t7g-VMFt0zT4laAt-2p6RA,-115.16980377799999,1,4.0,36.1021653122,"Lounges, Nightlife, Bars","Restaurant-Pub,Airport,Entertainment"
las vegas,Cloud 9 Hookah Lounge,GizVoda_ztZpbqdpAd2gYg,-115.2415182,0,3.5,36.0641072,"Bars, Hookah Bars, Nightlife","Restaurant-Pub,Leisure-Hookah,Entertainment"
las vegas,Absolute Dental,inRcEs2AbhpuBzipwP1x8g,-115.24149740000001,1,4.5,36.0553574,"Cosmetic Dentists, Oral Surgeons, Health & Medical, Dentists, General Dentistry","Hospital-Dentist,Medical,Health & Wellness,Hospital-Oral Surgery"
las vegas,Tonkatsu Kiyoshi,eR7Iw_X54m3YLWkXp9y35Q,-115.22443190000001,1,4.5,36.0479852,"Food, Ethnic Food, Specialty Food, Japanese, Hawaiian, Restaurants",Restaurant
las vegas,Dave L Smith DDS Ms,TE73ceEe09HhTRqIiVNnIA,-115.2143429,1,4.0,36.1448459,"Orthodontists, Health & Medical, Dentists","Medical,Health & Wellness,Hospital-Orthodontist"
las vegas,Hello Tokyo,3sPSc8NBvrkXi7scpRYDLg,-115.09019694700001,0,4.0,36.1162016009,"Sushi Bars, Seafood, Japanese, Restaurants","Grocery,Restaurant"
las vegas,Coconut Bistro,uwTzA758DKewtUJMe-C1fA,-115.1085145,0,4.0,36.12960220000001,"Caribbean, Restaurants",Restaurant
las vegas,ALEX AND ANI,uzVIyp4wsdshFf3JypeUCg,-115.171528489,1,4.0,36.127234495500005,"Watches, Jewelry, Local Services, Fashion, Jewelry Repair, Shopping, Accessories","Repairs,Shopping,Service,Service-Watch"
las vegas,Hash House A Go Go,znWHLW1pt19HzW1VY6KfCA,-115.188138,1,3.5,36.117556,"Restaurants, Breakfast & Brunch, American (New), American (Traditional)",Restaurant
las vegas,Eastside Lounge,pqaFZPp12U7YX1upzSfR_A,-115.164950699,1,4.0,36.1289350462,"Nightlife, Bars, Lounges","Restaurant-Pub,Airport,Entertainment"
las vegas,Basin,daJEGc6_9_EUDZ12_PPK9w,-115.168632976,1,3.0,36.110166233600005,"Beauty & Spas, Cosmetics & Beauty Supply, Shopping","Salon,Shopping"
las vegas,Fuel Bar,xT2uoooO9YHIR0xN9szbSw,-115.17279640000001,1,4.5,36.112272,"Cocktail Bars, Bars, Nightlife","Restaurant-Pub,Entertainment"
las vegas,Suki Hana,v8KJxkaqdahn90r7chXQZg,-115.17155120000001,1,2.5,36.12722410000001,"Restaurants, Japanese",Restaurant
las vegas,420 GAWDS,L3zgl3tfY_ddI0E6pNVcwg,-115.1703887,1,4.0,36.11027,"Shopping, Local Services, Cannabis Clinics, Cannabis Tours, Health & Medical, Cannabis Dispensaries, Couriers & Delivery Services, Cannabis Collective","Health & Wellness,Hospital,Shopping,Service"
las vegas,Photo & Go,rm1xRpPSkIVhI66K6a3lPw,-115.17257590000001,0,4.5,36.117774700000005,"Souvenir Shops, Photography Stores & Services, Shopping, Customized Merchandise","Service-Photographer,Shopping"
las vegas,Queue Bar,PkkbOQOEKIxcodqmMxiKfg,-115.173958431,0,4.0,36.1097197291,"Bars, Nightlife, Lounges","Restaurant-Pub,Airport,Entertainment"
las vegas,Good 2 Go Pizza,OVOKaPy1KCi7ZeYbqmbMIA,-115.17190949100001,1,3.5,36.120063401399996,"Food, Restaurants, Pizza",Restaurant
las vegas,Smiles Today Dental,iLuATu5V8kU0VBB-GV4DgQ,-115.219265069,1,2.0,36.103105587399995,"Health & Medical, General Dentistry, Endodontists, Cosmetic Dentists, Dentists","Hospital-Dentist,Hospital-Dental,Medical,Health & Wellness"
las vegas,Smile Solutions,MstLogsLbT2KqdKeM1OeUg,-115.09542979999999,1,2.0,36.071108,"Health & Medical, Dentists, General Dentistry, Cosmetic Dentists","Hospital-Dentist,Medical,Health & Wellness"
las vegas,Savor The Buffet,ZzK2myEzK5aRrwOBUExLxg,-115.1704519,1,2.5,36.099044799999994,"Restaurants, Buffets",Restaurant
las vegas,Victoria's Secret #1113,755yRLsWBQFh2fdaIfKy1A,-115.17141129999999,1,3.0,36.1107901,"Shopping, Lingerie, Fashion",Shopping
las vegas,Boulevard Cameras,zx7dFzsCz7e3PhnFVfSFHw,-115.172545,1,1.5,36.103052000000005,"Shopping, Photography Stores & Services, Electronics","Repair,Service-Photographer,Shopping"
las vegas,RetroSpecs & Co - Las Vegas,ffsUk7tOYSngcbG9HlYejg,-115.17321240000001,1,4.5,36.109621999999995,"Shopping, Eyewear & Opticians","Health & Wellness,Shopping"
las vegas,Bonefish Grill,Q5olb1x6FGk2oLAlc9p5Lg,-115.17467546700001,1,3.5,36.0700432228,"Restaurants, American (New), Seafood, Bars, Cocktail Bars, Nightlife","Restaurant-Pub,Grocery,Entertainment,Restaurant"
las vegas,Blend Beauty Bar,i_gm6O4IxLQICXVQvXvuUQ,-115.10252340000002,1,5.0,36.078507200000004,"Cosmetics & Beauty Supply, Makeup Artists, Nail Salons, Beauty & Spas, Hair Stylists, Skin Care, Hair Salons, Shopping, Day Spas, Massage","Salon,Shopping,Outdoor Activities,Service,Hospital-Skin,Health and Wellness"
north las vegas,Victory's Bar & Grill,YqhhwTqRdLsf7V4yKA33-A,-115.11923572,1,3.0,36.2382786609,"Restaurants, Bars, Sports Bars, Nightlife, Cafes, American (Traditional)","Restaurant-Pub,Entertainment,Outdoor Activities,Restaurant"
las vegas,Sports Book Grill,wJAs37fHi3iqQ8Huym1mGg,-115.174684155,1,4.0,36.0923389289,"Sandwiches, Pub Food, Fast Food, Restaurants","Restaurant Pub,Restaurant"
las vegas,Cabo Wabo Cantina,Jt28TYWanzKrJYYr0Tf1MQ,-115.172451868,1,3.5,36.1110724694,"Restaurants, Nightlife, Bars, Breakfast & Brunch, Arts & Entertainment, Mexican, Music Venues","Restaurant-Pub,Entertainment,Art,Restaurant"
las vegas,Cartier,-Hfh0LdzkAPVfZUwRKNzJg,-115.17613649399999,1,4.0,36.119018261,"Watches, Jewelry, Shopping, Fashion, Accessories","Repairs,Shopping,Service-Watch"
las vegas,Bare Pool Lounge,m4EqSB0aI17jzMyCtdfWAA,-115.174030785,1,3.5,36.1212041665,"Active Life, Nightlife, Bars, Swimming Pools, Lounges","Restaurant-Pub,Airport,Outdoor Activities,Entertainment"
las vegas,Studio Wok,L2FZfel378lIpeqFrhX1lg,-115.169968,1,2.5,36.102253000000005,"Restaurants, Chinese",Restaurant
las vegas,Outback Steakhouse,SuugmVDsQ8YhfdOJYSuSmw,-115.17168400000001,1,3.5,36.120669,"Restaurants, Steakhouses",Restaurant
las vegas,Delmonico Steakhouse,--9e1ONYQuAa-CB_Rrw7Tw,-115.16918999999999,1,4.0,36.123183000000004,"Steakhouses, Restaurants, Cajun/Creole",Restaurant
las vegas,Louis Vuitton Las Vegas Caesars Forum,p7NkZWqisweiNsr3XwKxbg,-115.176440212,1,3.5,36.1191488335,"Watches, Luggage, Fashion, Shopping, Leather Goods, Shoe Stores","Movers,Shopping,Service-Watch"
las vegas,Fulton Street Food Hall,om9EXJjK3UbBFhWWhCNr3g,-115.170899,1,3.5,36.119346,"Casinos, Hotels & Travel, Cafes, Restaurants, Delis, Japanese, Resorts, Arts & Entertainment","Adult Entertainment,Travel,Art,Outdoor Activities,Restaurant"
las vegas,Marcelo Musi-RE/MAX One,IitfJ3Lq0-ad-F954VKibw,-115.10551799999999,1,5.0,36.072976000000004,"Real Estate, Real Estate Agents, Home Services","Home Finishings,Real Estate"
las vegas,The Shave Shack,BqPDyBgRnvPWCTcMjonnxA,-115.279712677,0,4.0,36.059403475799996,"Caterers, Desserts, Shaved Ice, Event Planning & Services, Food","Restaurant-Dessert,Service,Restaurant"
las vegas,Otto Enoteca Pizzeria,H_FkQxifSo13B2FWjhp36g,-115.16851499999999,1,3.5,36.122952000000005,"Restaurants, Italian, Pizza",Restaurant
las vegas,Sisley,K7c7MLsKBIEf-Ovtk1PkLA,-115.1744209,1,5.0,36.107786499999996,"Cosmetics & Beauty Supply, Beauty & Spas, Shopping","Salon,Shopping"
las vegas,Drai's After Hours,PaKG_CtfPbjWQUcdro81rw,-115.17178,1,3.5,36.115018,"Lounges, Bars, Nightlife, Dance Clubs","Restaurant-Pub,Airport,Outdoor Activities,Entertainment"
las vegas,Sanrio,c_9xvs0BwrP0broZcAxTag,-115.17155120000001,0,4.0,36.12722410000001,"Shopping, Flowers & Gifts, Gift Shops","Gifts,Shopping"
las vegas,Wahlburgers,ysv6yhVYOoH9Pf7PlMyD0g,-115.171498995,1,3.5,36.113825579499995,"Burgers, American (Traditional), Restaurants","Restaurant-Burgers,Restaurant"
